Project,Antipattern,File,Line from,Line to,Code fragment,Explanation
dzorbey_order-scheduling,Implicit Columns,src/main/java/com/restapi/dao/CompartmentAllocationDao.java,50,50,"return fetch(BpCompartmentAllocation.BP_COMPARTMENT_ALLOCATION.ID, values);",The DAO's `fetch` method retrieves all columns from the BpCompartmentAllocation table when only specific records are needed. Consider using a custom query with explicit column selection if only certain fields are required.
dzorbey_order-scheduling,Implicit Columns,src/main/java/com/restapi/dao/CompartmentAllocationDao.java,54,54,"return fetch(BpCompartmentAllocation.BP_COMPARTMENT_ALLOCATION.JOURNEY_ID, value);",The DAO's `fetch` method retrieves all columns from the BpCompartmentAllocation table. Consider using a custom query with explicit column selection to fetch only the necessary fields.
dzorbey_order-scheduling,Implicit Columns,src/main/java/com/restapi/dao/CompartmentAllocationDao.java,59,59,"return fetch(BpCompartmentAllocation.BP_COMPARTMENT_ALLOCATION.ORDER_ID, values);",The DAO's `fetch` method retrieves all columns from the BpCompartmentAllocation table. Consider using a custom query that explicitly selects only the columns you need.
dzorbey_order-scheduling,Implicit Columns,src/main/java/com/restapi/dao/CompartmentAllocationDao.java,64,64,.selectFrom(super.getTable()).fetch(mapper());,Using `selectFrom` fetches all columns from the BpCompartmentAllocation table. Consider using `select` with explicit column names to retrieve only the fields that are actually needed.
dzorbey_order-scheduling,ID Required,src/main/java/com/restapi/jooq/model/tables/BpCompartmentAllocation.java,55,55,"public final TableField<BpCompartmentAllocationRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name that doesn't convey the table context. Consider renaming it to 'bp_compartment_allocation_id' or 'allocation_id' to make it more meaningful and avoid ambiguity in joins."
dzorbey_order-scheduling,Keyless Entry,src/main/java/com/restapi/jooq/model/tables/BpCompartmentAllocation.java,60,60,"public final TableField<BpCompartmentAllocationRecord, Long> ORDER_ID = createField(DSL.name(""order_id""), SQLDataType.BIGINT, this, """");","The column 'order_id' appears to reference the 'bp_order' table but lacks a foreign key constraint, which could lead to orphaned records and data integrity issues. Add a foreign key constraint referencing 'PK_BP_ORDER' to enforce referential integrity."
dzorbey_order-scheduling,Keyless Entry,src/main/java/com/restapi/jooq/model/tables/BpCompartmentAllocation.java,65,65,"public final TableField<BpCompartmentAllocationRecord, Long> JOURNEY_ID = createField(DSL.name(""journey_id""), SQLDataType.BIGINT, this, """");","The column 'journey_id' appears to reference the 'bp_journey' table but lacks a foreign key constraint, risking referential integrity violations. Add a foreign key constraint referencing 'PK_BP_JOURNEY' to ensure data consistency."
dzorbey_order-scheduling,ID Required,src/main/java/com/restapi/jooq/model/tables/BpJourney.java,55,55,"public final TableField<BpJourneyRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");","The primary key column is generically named 'id' instead of a more descriptive name like 'bp_journey_id'. Consider renaming the column to include the table name, which makes joins more readable and self-documenting."
dzorbey_order-scheduling,ID Required,src/main/java/com/restapi/jooq/model/tables/BpJourneyLine.java,54,54,"public final TableField<BpJourneyLineRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'journey_line_id'. Consider renaming the column to include the table name or entity it represents for better clarity in queries and joins.
dzorbey_order-scheduling,Keyless Entry,src/main/java/com/restapi/jooq/model/tables/BpJourneyLine.java,59,59,"public final TableField<BpJourneyLineRecord, Long> JOURNEY_ID = createField(DSL.name(""journey_id""), SQLDataType.BIGINT, this, """");","The column 'journey_id' appears to reference the 'bp_journey' table but lacks a foreign key constraint, which could lead to orphaned records or referential integrity issues. Add a foreign key constraint referencing 'PK_BP_JOURNEY' to ensure data consistency."
dzorbey_order-scheduling,Keyless Entry,src/main/java/com/restapi/jooq/model/tables/BpJourneyLine.java,64,64,"public final TableField<BpJourneyLineRecord, Long> COMPARTMENT_ID = createField(DSL.name(""compartment_id""), SQLDataType.BIGINT, this, """");","The column 'compartment_id' appears to reference the 'bp_compartment_allocation' table but lacks a foreign key constraint, risking data integrity violations. Add a foreign key constraint referencing 'PK_BP_COMPARTMENT_ALLOCATION' to enforce referential integrity."
dzorbey_order-scheduling,ID Required,src/main/java/com/restapi/jooq/model/tables/BpOrder.java,55,55,"public final TableField<BpOrderRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");","The primary key column is generically named 'id' instead of a more descriptive name like 'bp_order_id'. Consider renaming the column to include the table name, which makes joins more readable and self-documenting."
dzorbey_order-scheduling,ID Required,src/main/java/com/restapi/jooq/model/tables/BpOrderLine.java,55,55,"public final TableField<BpOrderLineRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");","The primary key column is generically named 'id' instead of a more descriptive name like 'order_line_id' or 'bp_order_line_id'. Consider renaming the primary key to be more specific and self-documenting, which improves query readability especially in joins."
dzorbey_order-scheduling,Keyless Entry,src/main/java/com/restapi/jooq/model/tables/BpOrderLine.java,60,60,"public final TableField<BpOrderLineRecord, Long> ORDER_ID = createField(DSL.name(""order_id""), SQLDataType.BIGINT, this, """");","The 'order_id' column appears to reference the 'bp_order' table but lacks a foreign key constraint, which could lead to orphaned records and data integrity issues. Add a foreign key constraint referencing 'PK_BP_ORDER' to ensure referential integrity."
