Project,Antipattern,File,Line from,Line to,Code fragment,Explanation
jiangtj_jmicro,Implicit Columns,micro-sql-jooq/src/main/java/com/jiangtj/micro/sql/jooq/dao/Dao.java,42,42,return create.selectFrom(table),"Using selectFrom(table) fetches all columns from the table, which can retrieve unnecessary data and impact performance. Consider explicitly selecting only the required columns using select(field1, field2, ...).from(table)."
jiangtj_jmicro,Implicit Columns,micro-sql-jooq/src/main/java/com/jiangtj/micro/sql/jooq/dao/Dao.java,56,56,return create.selectFrom(table),"Using selectFrom(table) fetches all columns from the table, which may retrieve more data than needed. Consider selecting only the specific columns required for the operation."
jiangtj_jmicro,Implicit Columns,micro-sql-jooq/src/main/java/com/jiangtj/micro/sql/jooq/dao/Dao.java,62,62,return create.selectFrom(table),"Using selectFrom(table) fetches all columns from the table for multiple records, which can be inefficient. Consider explicitly selecting only the columns needed for processing."
jiangtj_jmicro,Implicit Columns,micro-sql-jooq/src/main/java/com/jiangtj/micro/sql/jooq/dao/RNDao.java,23,23,return create.selectFrom(table()),"Using selectFrom() fetches all columns from the table, which can retrieve unnecessary data and impact performance. Consider explicitly selecting only the required columns using select(...).from(table())."
jiangtj_jmicro,Implicit Columns,micro-sql-jooq/src/main/java/com/jiangtj/micro/sql/jooq/dao/RNLinkDao.java,40,40,return create.selectFrom(tableField2.getTable()),"Using selectFrom() fetches all columns from the table, which can retrieve unnecessary data and impact performance. Consider using select() with only the specific columns needed for this operation."
jiangtj_jmicro,Implicit Columns,micro-sql-jooq/src/main/java/com/jiangtj/micro/sql/jooq/dao/RNLinkDao.java,50,50,"Map<T2, R3> map = create.selectFrom(tableField2.getTable())","Using selectFrom() fetches all columns from the table when building the map, which may include unnecessary data. Consider selecting only the columns required for the map (the key field and any fields actually used from the record)."
jiangtj_jmicro,ID Required,micro-sql-jooq/src/test/java/com/jiangtj/micro/sql/jooq/jooq/tables/SystemOperateRecord.java,47,47,"public final TableField<SystemOperateRecordRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'operate_record_id' or 'system_operate_record_id'. Consider renaming the column to include the table name or entity it represents to improve clarity when joining tables.
jiangtj_jmicro,Keyless Entry,micro-sql-jooq/src/test/java/com/jiangtj/micro/sql/jooq/jooq/tables/SystemOperateRecord.java,57,57,"public final TableField<SystemOperateRecordRecord, Long> OPERATOR = createField(DSL.name(""operator""), SQLDataType.BIGINT.nullable(false), this, """");","The 'operator' column appears to reference a user (likely from the SystemUser table which has a primary key), but there is no foreign key constraint defined. Add a foreign key constraint referencing SystemUser.ID to ensure referential integrity and prevent orphaned records."
jiangtj_jmicro,ID Required,micro-sql-jooq/src/test/java/com/jiangtj/micro/sql/jooq/jooq/tables/SystemUser.java,43,43,"public final TableField<SystemUserRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");","The primary key is named generically 'id' instead of a more descriptive name like 'user_id' or 'system_user_id'. Consider renaming the primary key to something more meaningful that identifies the entity, such as 'user_id', which would make queries with joins more readable and self-documenting."
jiangtj_jmicro,Keyless Entry,micro-sql-jooq/src/test/java/com/jiangtj/micro/sql/jooq/jooq/tables/SystemUserRole.java,43,43,"public final TableField<SystemUserRoleRecord, Long> USER_ID = createField(DSL.name(""user_id""), SQLDataType.BIGINT.nullable(false), this, """");","The USER_ID column appears to reference the SystemUser table (based on naming convention and the existence of KEY_SYSTEM_USER_PRIMARY on SystemUser.ID), but there is no foreign key constraint defined. Add a foreign key constraint referencing the system_user table's primary key to ensure referential integrity."
