Project,Antipattern,File,Line from,Line to,Code fragment,Explanation
nikguscode_HackathonMax,Implicit Columns,orchestrator-service/src/main/java/com/nikguscode/orchestrator/dao/tables/organization/JooqOrganizationDao.java,29,29,.selectFrom(ORGANIZATION),"Using selectFrom(ORGANIZATION) fetches all columns from the ORGANIZATION table, which may retrieve unnecessary data and reduce query performance. Consider using an explicit select() with only the columns needed for the Organization class mapping."
nikguscode_HackathonMax,Implicit Columns,orchestrator-service/src/main/java/com/nikguscode/orchestrator/dao/tables/user/JooqUserDao.java,20,20,dsl.selectFrom(USER),"Using selectFrom(USER) fetches all columns from the USER table, which retrieves unnecessary data and impacts performance. Replace with an explicit column selection like dsl.select(USER.ID_MAX, USER.NAME, ...).from(USER) to fetch only the required fields."
nikguscode_HackathonMax,ID Required,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/Organization.java,57,57,"public final TableField<OrganizationRecord, UUID> ID = createField(DSL.name(""id""), SQLDataType.UUID.nullable(false), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'organization_id'. Consider renaming the column to 'organization_id' to make it self-documenting and avoid ambiguity when joining tables.
nikguscode_HackathonMax,ID Required,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/Queue.java,57,57,"public final TableField<QueueRecord, UUID> ID = createField(DSL.name(""id""), SQLDataType.UUID.nullable(false), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'queue_id'. Consider renaming it to 'queue_id' to make the column self-documenting and avoid ambiguity in JOIN queries.
nikguscode_HackathonMax,Keyless Entry,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/Queue.java,62,62,"public final TableField<QueueRecord, UUID> ID_ORGANIZATION = createField(DSL.name(""id_organization""), SQLDataType.UUID.nullable(false), this, """");","The column 'id_organization' appears to reference the Organization table but lacks a foreign key constraint, which could lead to orphaned records or referential integrity issues. Add a foreign key constraint referencing Organization.ID to ensure data consistency."
nikguscode_HackathonMax,ID Required,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueEntry.java,59,59,"public final TableField<QueueEntryRecord, UUID> ID = createField(DSL.name(""id""), SQLDataType.UUID.nullable(false), this, """");","The primary key column is named just 'id', which is a generic name that doesn't convey the table context and can cause ambiguity in JOINs. Consider renaming it to 'queue_entry_id' or using the existing unique constraint 'UQ_QUEUE_USER' on (id_queue, id_max) as a natural composite primary key instead."
nikguscode_HackathonMax,Keyless Entry,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueEntry.java,64,64,"public final TableField<QueueEntryRecord, UUID> ID_QUEUE = createField(DSL.name(""id_queue""), SQLDataType.UUID.nullable(false), this, """");","The column 'id_queue' appears to reference the Queue table but lacks a foreign key constraint, which could lead to orphaned records and data integrity issues. Add a foreign key constraint referencing Keys.QUEUE_PKEY to ensure referential integrity."
nikguscode_HackathonMax,Keyless Entry,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueEntry.java,69,69,"public final TableField<QueueEntryRecord, Long> ID_MAX = createField(DSL.name(""id_max""), SQLDataType.BIGINT.nullable(false), this, """");","The column 'id_max' appears to reference the User table (which has USER_PKEY on ID_MAX) but lacks a foreign key constraint, risking orphaned records. Add a foreign key constraint referencing Keys.USER_PKEY to maintain referential integrity."
nikguscode_HackathonMax,31 Flavors,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueEntry.java,74,74,"public final TableField<QueueEntryRecord, QueueEntryStatus> STATUS = createField(DSL.name(""status""), SQLDataType.VARCHAR.nullable(false).asEnumDataType(QueueEntryStatus.class), this, """");","The 'status' column uses an ENUM type (QueueEntryStatus) to restrict allowed values, which makes adding or removing status values difficult without schema changes. Consider creating a separate 'queue_entry_status' lookup table with a foreign key reference instead."
nikguscode_HackathonMax,ID Required,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueEntryMeta.java,57,57,"public final TableField<QueueEntryMetaRecord, UUID> ID = createField(DSL.name(""id""), SQLDataType.UUID.nullable(false), this, """");","The primary key column is named just 'id', which is a generic name that doesn't convey the table context and can cause ambiguity in JOINs. Consider renaming it to 'queue_entry_meta_id' or similar to make it self-documenting and avoid confusion when joining multiple tables."
nikguscode_HackathonMax,Keyless Entry,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueEntryMeta.java,62,62,"public final TableField<QueueEntryMetaRecord, UUID> ID_QUEUE_ENTRY = createField(DSL.name(""id_queue_entry""), SQLDataType.UUID.nullable(false), this, """");","The column 'id_queue_entry' appears to reference the QueueEntry table but lacks a foreign key constraint, which could lead to orphaned records and data integrity issues. Add a foreign key constraint referencing QUEUE_ENTRY_PKEY to ensure referential integrity."
nikguscode_HackathonMax,ID Required,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueParams.java,56,56,"public final TableField<QueueParamsRecord, UUID> ID = createField(DSL.name(""id""), SQLDataType.UUID.nullable(false), this, """");","The primary key column is generically named 'id' instead of a more descriptive name like 'queue_params_id'. Consider renaming it to something more meaningful that identifies the entity, such as 'queue_params_id'."
nikguscode_HackathonMax,Keyless Entry,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueParams.java,61,61,"public final TableField<QueueParamsRecord, UUID> ID_QUEUE = createField(DSL.name(""id_queue""), SQLDataType.UUID.nullable(false), this, """");","The column 'id_queue' appears to reference the Queue table but lacks a foreign key constraint, which could lead to orphaned records or referential integrity issues. Add a foreign key constraint referencing Queue.ID to ensure data consistency."
nikguscode_HackathonMax,ID Required,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueStaff.java,56,56,"public final TableField<QueueStaffRecord, UUID> ID = createField(DSL.name(""id""), SQLDataType.UUID.nullable(false), this, """");","The primary key column is generically named 'id' instead of a more descriptive name like 'queue_staff_id'. Consider renaming the primary key to something more meaningful that identifies the entity, such as 'queue_staff_id'."
nikguscode_HackathonMax,Keyless Entry,orchestrator-service/target/generated-sources/jooq/com/nikguscode/jooq/tables/QueueStaff.java,61,61,"public final TableField<QueueStaffRecord, UUID> ID_QUEUE = createField(DSL.name(""id_queue""), SQLDataType.UUID.nullable(false), this, """");","The column 'id_queue' appears to reference the Queue table but lacks a foreign key constraint, which could lead to orphaned records or invalid references. Add a foreign key constraint referencing Keys.QUEUE_PKEY to ensure referential integrity."
